"KOD10,C,5","JEL,C,1","NEV,C,150","NEM,C,1","KOR_A,N,2,0","KOR_F,N,2,0","ERV_KEZD,C,8","ERV_VEGE,C,8"
G7370,*,Izombántalom máshova osztályozott betegségekben,0,0,99,19950101,29991231
G8000,,Spasticus agyi bénulás,0,0,99,19950101,29991231
G8010,,Spasticus kétoldali bénulás,0,0,99,19950101,29991231
G8020,,Csecsemïkori féloldali bénulás,0,0,99,19950101,29991231
G8030,,Dyskineticus agyi bénulás,0,0,99,19950101,29991231
G8040,,Ataxiás agyi bénulás,0,0,99,19950101,29991231
G8080,,Egyéb csecsemïkori agyi bénulás,0,0,99,19950101,29991231
G8090,,Csecsemïkori agyi bénulás k.m.n.,0,0,99,19950101,29991231
G8100,,Féloldali petyhüdt bénulás,0,0,99,19950101,29991231
G8110,,Féloldali spasticus bénulás,0,0,99,19950101,29991231
G8190,,Féloldali bénulás k.m.n.,0,0,99,19950101,29991231
G8200,,Petyhüdt paraplegia,0,0,99,19950101,29991231
G8210,,Spasticus paraplegia,0,0,99,19950101,29991231
G8220,,Paraplegia k.m.n.,0,0,99,19950101,29991231
G8230,,Petyhüdt tetraplegia,0,0,99,19950101,29991231
G8240,,Spasticus tetraplegia,0,0,99,19950101,29991231
G8250,,Tetraplegia k.m.n.,0,0,99,19950101,29991231
G8300,,Felsï végtag kétoldali bénulása,0,0,99,19950101,29991231
G8310,,Az egyik alsó végtag bénulása,0,0,99,19950101,29991231
G8320,,Az egyik felsï végtag bénulása,0,0,99,19950101,29991231
G8330,,Egy végtag bénulása k.m.n.,0,0,99,19950101,29991231
G8340,,Cauda equina syndroma,0,0,99,19950101,29991231
G8380,,Egyéb meghatározott bénulásos syndromák,0,0,99,19950101,29991231
G8390,,Bénulásos syndroma k.m.n.,0,0,99,19950101,29991231
G9000,,Idiopathiás perifériás autonóm idegbántalom,0,0,99,19950101,29991231
G9010,,Családi dysautonomia [Riley-Day],0,0,99,19950101,29991231
G9020,,Horner-syndroma,0,0,99,19950101,29991231
G9030,,Több szisztémát érintï elfajulás,0,0,99,19950101,29991231
G9080,,Az autonóm idegrendszer egyéb rendellenességei,0,0,99,19950101,29991231
G9090,,Az autonóm idegrendszer rendellenessége k.m.n.,0,0,99,19950101,29991231
G9100,,Kommunikáló hydrocephalus,0,0,99,19950101,29991231
G9110,,Elzáródásos hydrocephalus,0,0,99,19950101,29991231
G9120,,Normál nyomású hydrocephalus,0,0,99,19950101,29991231
G9130,,Sérülést követï hydrocephalus k.m.n.,0,0,99,19950101,29991231
G9180,,Egyéb hydrocephalus,0,0,99,19950101,29991231
G9190,,Hydrocephalus k.m.n.,0,0,99,19950101,29991231
G92H0,,Toxikus encephalopathia,0,0,99,19950101,29991231
G9300,,Agyi tömlïk (cysták),0,0,99,19950101,29991231
G9310,,Anoxiás agyi károsodás m.n.o.,0,0,99,19950101,29991231
G9320,,Jóindulatú koponya¹ri nyomásfokozódás,0,0,99,19950101,29991231
G9330,,Vírusfertïzés utáni kifáradásos tünetegyüttes,0,0,99,19950101,29991231
G9340,,Encephalopathia k.m.n.,0,0,99,19950101,29991231
G9350,,Agyi nyomásfokozódás,0,0,99,19950101,29991231
G9360,,Agyvizenyï,0,0,99,19950101,29991231
G9370,,Reye-syndroma,0,0,99,19950101,29991231
G9380,,Egyéb meghatározott agyi megbetegedések,0,0,99,19950101,29991231
G9390,,Agyi rendellenesség k.m.n.,0,0,99,19950101,29991231
G9400,*,Vízfej¹ség másh. oszt. fertïzï és parazitás betegségekben (A00-B99+),0,0,99,19950101,29991231
G9410,*,Vízfej¹ség daganatos betegségekben (C00-D48+),0,0,99,19950101,29991231
G9420,*,"Vízfej¹ség egyéb, máshova osztályozott betegségekben",0,0,99,19950101,29991231
G9480,*,"Az agy egyéb, meghatározott rendellenességei másh. oszt. betegségekben",0,0,99,19950101,29991231
G9500,,Syringomyelia és syringobulbia,0,0,99,19950101,29991231
G9510,,Ér-eredet¹ gerincvelïi bántalmak,0,0,99,19950101,29991231
G9520,,Gerincvelï kompresszió k.m.n.,0,0,99,19950101,29991231
G9580,,A gerincvelï egyéb meghatározott betegségei,0,0,99,19950101,29991231
G9590,,A gerincvelï nem-meghatározott betegsége,0,0,99,19950101,29991231
G9600,,Liquor csorgás,0,0,99,19950101,29991231
G9610,,Az agyhártyák m.n.o. betegségei,0,0,99,19950101,29991231
G9680,,A központi idegrendszer egyéb meghatározott betegségei,0,0,99,19950101,29991231
G9690,,A központi idegrendszer betegsége k.m.n.,0,0,99,19950101,29991231
G9700,,Liquor-csorgás gerinccsapolás következtében,0,0,99,19950101,29991231
G9710,,Cysterna- és gerinccsapolás utáni egyéb reakció,0,0,99,19950101,29991231
G9720,,Koponya¹ri hypotensio kamrai shunt után,0,0,99,19950101,29991231
G9780,,A központi idegrendszer egyéb beavatkozás utáni rendellenességei,0,0,99,19950101,29991231
G9790,,"Egyéb, beavatkozás utáni idegrendszeri rendellenesség k.m.n.",0,0,99,19950101,29991231
G98H0,,Az idegrendszer m.n.o. egyéb rendellenességei,0,0,99,19950101,29991231
G9900,*,Autonóm idegbántalom endocrin és anyagcsere betegségekben,0,0,99,19950101,29991231
G9910,*,Az autonóm idegrendszer egyéb rendellenességei másh. o. betegségekben,0,0,99,19950101,29991231
G9920,*,Gerincvelïi rendellenesség máshova osztályozott betegségekben,0,0,99,19950101,29991231
G9980,*,Az idegrendszer egyéb meghat. rendellenességei másh. o. betegségekben,0,0,99,19950101,29991231
H0000,,Árpa és a szemhéj egyéb mély gyulladásai,0,0,99,19950101,29991231
H0010,,Jégárpa,0,0,99,19950101,29991231
H0100,,Szemhéjgyulladás (blepharitis),0,0,99,19950101,29991231
H0110,,A szemhéj nem fertïzï dermatosisai,0,0,99,19950101,29991231
H0180,,Egyéb meghatározott szemhéjgyulladás,0,0,99,19950101,29991231
H0190,,"Szemhéjgyulladás, k.m.n.",0,0,99,19950101,29991231
H0200,,Entropium és szemhéj trichiasis,0,0,99,19950101,29991231
H0210,,Szemhéj kifordulás,0,0,99,19950101,29991231
H0220,,Lagophthalmus,0,0,99,19950101,29991231
H0230,,Blepharochalasis,0,0,99,19950101,29991231
H0240,,Szemhéj ptosis,0,0,99,19950101,29991231
H0250,,A szemhéj m¹ködését befolyásoló egyéb rendellenességek,0,0,99,19950101,29991231
H0260,,Szemhéj xanthelasma,0,0,99,19950101,29991231
H0270,,A szemhéj és a szemkörüli tájék egyéb degeneratív rendellenességei,0,0,99,19950101,29991231
H0280,,A szemhéj egyéb megnevezett rendellenességei,0,0,99,19950101,29991231
H0290,,"A szemhéj rendellenessége, k.m.n.",0,0,99,19950101,29991231
H0300,*,A szemhéj parazitás infestatiója máshova osztályozott betegségekben,0,0,99,19950101,29991231
H0310,*,A szemhéj érintettsége máshova osztályozott fertïzï betegségekben,0,0,99,19950101,29991231
H0380,*,"A szemhéj érintettsége egyéb, máshova osztályozott betegségekben",0,0,99,19950101,29991231
H0400,,Könnymirigygyulladás,0,0,99,19950101,29991231
H0410,,A könnymirigy egyéb rendellenességei,0,0,99,19950101,29991231
H0420,,Könnycsorgás,0,0,99,19950101,29991231
H0430,,A könnyutak heveny és nem meghatározott gyulladása,0,0,99,19950101,29991231
H0440,,A könnyutak idült gyulladása,0,0,99,19950101,29991231
H0450,,A könnyutak sz¹külete és elégtelensége,0,0,99,19950101,29991231
H0460,,A könnyutak egyéb elváltozásai,0,0,99,19950101,29991231
H0480,,A könnyszervek egyéb rendellenességei,0,0,99,19950101,29991231
H0490,,"Könnyszervek rendellenessége, k.m.n.",0,0,99,19950101,29991231
H0500,,A szemgödör heveny gyulladása,0,0,99,19950101,29991231
H0510,,A szemgödör idült gyulladása,0,0,99,19950101,29991231
H0520,,Exophthalmusos állapotok,0,0,99,19950101,29991231
H0530,,Az szemgödör deformitása,0,0,99,19950101,29991231
H0540,,Enophthalmus,0,0,99,19950101,29991231
H0550,,Visszamaradt idegentest (régi) a szemgödör áthatoló sérülése után,0,0,99,19950101,29991231
H0580,,A szemgödör egyéb rendellenességei,0,0,99,19950101,29991231
H0590,,"A szemgödör rendellenessége, k.m.n.",0,0,99,19950101,29991231
H0600,*,A könnyszerv rendellenességei máshova osztályozott betegségekben,0,0,99,19950101,29991231
H0610,*,A szemgödör parazitás infestatiója máshova osztályozott betegségekben,0,0,99,19950101,29991231
H0620,*,Dysthyreosisos exophthalmus (E05.-+),0,0,99,19950101,29991231
H0630,*,A szemgödör rendellenességei máshova osztályozott betegségekben,0,0,99,19950101,29991231
H1000,,Mucopurulens kötïhártya-gyulladás,0,0,99,19950101,29991231
H1010,,Heveny atopiás kötïhártya-gyulladás,0,0,99,19950101,29991231
H1020,,Egyéb heveny kötïhártya-gyulladás,0,0,99,19950101,29991231
H1030,,"Heveny kötïhártya-gyulladás, k.m.n.",0,0,99,19950101,29991231
H1040,,Idült kötïhártya-gyulladás,0,0,99,19950101,29991231
H1050,,Blepharoconjunctivitis,0,0,99,19950101,29991231
H1080,,Egyéb kötïhártya-gyulladás,0,0,99,19950101,29991231
H1090,,"Kötïhártya-gyulladás, k.m.n.",0,0,99,19950101,29991231
H1100,,Kúszóhártya,0,0,99,19950101,29991231
H1110,,Kötïhártya degeneratiók és lerakódások,0,0,99,19950101,29991231
H1120,,Kötïhártya hegek,0,0,99,19950101,29991231
H1130,,Kötïhártyavérzés,0,0,99,19950101,29991231
H1140,,Egyéb kötïhártyai érrendellenességek és cysták,0,0,99,19950101,29991231
H1180,,"A kötïhártya egyéb, meghatározott rendellenességei, k.m.n.",0,0,99,19950101,29991231
H1190,,"A kötïhártya rendellenessége, k.m.n.",0,0,99,19950101,29991231
H1300,*,A kötïhártya filariás fertïzése (B74.-+),0,0,99,19950101,29991231
H1310,*,Kötïhártya-gyulladás másh. oszt. fertïzï és parazitás betegségekben,0,0,99,19950101,29991231
H1320,*,"Kötïhártya-gyulladás egyéb, máshova osztályozott betegségekben",0,0,99,19950101,29991231
H1330,*,Szem pemphigoid (L12.-+),0,0,99,19950101,29991231
H1380,*,A kötïhártya egyéb rendellenességei máshova osztályozott betegségekben,0,0,99,19950101,29991231
H1500,,Ínhártyagyulladás,0,0,99,19950101,29991231
H1510,,Episcleritis,0,0,99,19950101,29991231
H1580,,Az ínhártya egyéb rendellenességei,0,0,99,19950101,29991231
H1590,,"Az ínhártya rendellenessége, k.m.n.",0,0,99,19950101,29991231
H1600,,Szaruhártya fekély,0,0,99,19950101,29991231
H1610,,"Egyéb felszínes szaruhártya-gyulladás, kötïhártya-gyulladás nélkül",0,0,99,19950101,29991231
H1620,,Kötïhártya-szaruhártya gyulladás,0,0,99,19950101,29991231
H1630,,Interstitialis és mély szaruhártya-gyulladás,0,0,99,19950101,29991231
H1640,,Szaruhártya neovascularisatio,0,0,99,19950101,29991231
H1680,,Egyéb szaruhártya-gyulladások,0,0,99,19950101,29991231
H1690,,"Szaruhártya-gyulladás, k.m.n.",0,0,99,19950101,29991231
H1700,,Leukoma adhaerens,0,0,99,19950101,29991231
H1710,,Egyéb központi szaruhártya homály,0,0,99,19950101,29991231
H1780,,Egyéb szaruhártya hegek és homályok,0,0,99,19950101,29991231
H1790,,"Szaruhártya heg és homály, k.m.n.",0,0,99,19950101,29991231
H1800,,Szaruhártya pigmentatiók és lerakódások,0,0,99,19950101,29991231
H1810,,Bullosus keratopathia,0,0,99,19950101,29991231
H1820,,Egyéb szaruhártya vizenyï,0,0,99,19950101,29991231
H1830,,Elváltozások a szaruhártya membránjaiban,0,0,99,19950101,29991231
H1840,,Szaruhártya elfajulás,0,0,99,19950101,29991231
H1850,,Örökletes szaruhártya dystrophiák,0,0,99,19950101,29991231
H1860,,Keratoconus,0,0,99,19950101,29991231
H1870,,Egyéb szaruhártya deformitások,0,0,99,19950101,29991231
H1880,,"A szaruhártya egyéb, meghatározott rendellenességei",0,0,99,19950101,29991231
H1890,,"Szaruhártya rendellenesség, k.m.n.",0,0,99,19950101,29991231
H1900,*,Scleritis és episcleritis máshova osztályozott betegségekben,0,0,99,19950101,29991231
H1910,*,Herpesvirus szaruhártya-gyulladás és keratoconjunctivitis (B00.5+),0,0,99,19950101,29991231
H1920,*,"Keratitis, k.conjunctivitis másh. o. egyéb fert. és parazitás bet.ben",0,0,99,19950101,29991231
H1930,*,Keratitis és keratoconjuctivitis egyéb másh. oszt. betegségekben,0,0,99,19950101,29991231
H1980,*,Inhártya és szaruhártya egyéb rendellenességei másh. o. betegségekben,0,0,99,19950101,29991231
H2000,,Akut és szubakut iridocyclitis,0,0,99,19950101,29991231
H2010,,Idült iridocyclitis,0,0,99,19950101,29991231
H2020,,Phakogen iridocyclitis,0,0,99,19950101,29991231
H2080,,Egyéb iridocyclitisek,0,0,99,19950101,29991231
H2090,,"Iridocyclitis, k.m.n.",0,0,99,19950101,29991231
H2100,,Elülsï csarnok bevérzés,0,0,99,19950101,29991231
H2110,,A szivárványhártya és sugártest egyéb vascularis rendellenességei,0,0,99,19950101,29991231
H2120,,A szivárványhártya és a sugártest elfajulása,0,0,99,19950101,29991231
H2130,,"A szivárványhártya, sugártest és elülsï csarnok cystája",0,0,99,19950101,29991231
H2140,,Pupilláris membránok,0,0,99,19950101,29991231
H2150,,A szivárványhártya és sugártest egyéb adhaesiói és disruptiói,0,0,99,19950101,29991231
H2180,,A szivárványhártya és a sugártest egyéb meghatározott rendellenességei,0,0,99,19950101,29991231
H2190,,"Szivárványhártya és sugártest rendellenesség, k.m.n.",0,0,99,19950101,29991231
H2200,*,Iridocyclitis máshova osztályozott fertïzï és parazitás betegségekben,0,0,99,19950101,29991231
H2210,*,Iridocyclitis máshova osztályozott egyéb betegségekben,0,0,99,19950101,29991231
H2280,*,Szaruhártya és sugártest egyéb rendellenességei másh. o. betegségekben,0,0,99,19950101,29991231
H2500,,Kezdïdï öregkori szürkehályog,0,50,99,19950101,29991231
H2510,,Öregkori lencsemag-homály,0,50,99,19950101,29991231
H2520,,"Öregkori szürkehályog, Morgagni-típus",0,50,99,19950101,29991231
H2580,,Egyéb öregkori szürkehályog,0,50,99,19950101,29991231
H2590,,"Öregkori szürkehályog, k.m.n.",0,50,99,19950101,29991231
H2600,,"Gyermekkori, ifjúkori és praesenilis szürkehályog",0,0,99,19950101,29991231
H2610,,Sérüléses szürkehályog,0,0,99,19950101,29991231
H2620,,Szövïdményes szürkehályog,0,0,99,19950101,29991231
H2630,,Gyógyszer okozta szürkehályog,0,0,99,19950101,29991231
H2640,,Utóhályog,0,0,99,19950101,29991231
H2680,,Egyéb határozott szürkehályog,0,0,99,19950101,29991231
H2690,,"Szürkehályog, k.m.n.",0,0,99,19950101,29991231
H2700,,Lencsehiány (aphakia),0,0,99,19950101,29991231
H2710,,A lencse dislocatiója,0,0,99,19950101,29991231
H2780,,A lencse egyéb meghatározott rendellenességei,0,0,99,19950101,29991231
H2790,,"A lencse rendellenessége, k.m.n.",0,0,99,19950101,29991231
H2800,*,Diabeteses szürkehályog (E10-E14+ a .3 negyedik számjeggyel),0,0,99,19950101,29991231
H2810,*,Szürkehályog máshova oszt. endocrin és anyagcsere betegségekben,0,0,99,19950101,29991231
H2820,*,Szürkehályog máshova osztályozott egyéb betegségekben,0,0,99,19950101,29991231
H2880,*,A lencse egyéb rendellenességei máshova osztályozott betegségekben,0,0,99,19950101,29991231
H3000,,Gócos chorioretinealis gyulladás,0,0,99,19950101,29991231
H3010,,Disszeminált chorioretinealis gyulladás,0,0,99,19950101,29991231
H3020,,Cyclitis posterior,0,0,99,19950101,29991231
H3080,,Egyéb chorioretineális gyulladások,0,0,99,19950101,29991231
H3090,,"Chorioretineális gyulladás, k.m.n.",0,0,99,19950101,29991231
H3100,,Chorioretineális hegek,0,0,99,19950101,29991231
H3110,,Érhártya degeneratio,0,0,99,19950101,29991231
H3120,,Örökletes érhártya dystrophia,0,0,99,19950101,29991231
H3130,,Érhártya vérzés és repedés,0,0,99,19950101,29991231
H3140,,Érhártya leválás,0,0,99,19950101,29991231
H3180,,Érhártya egyéb meghatározott rendellenességei,0,0,99,19950101,29991231
H3190,,"Érhártya rendellenesség, k.m.n.",0,0,99,19950101,29991231
H3200,*,Chorioretinitis máshova oszt. fertïzï és parazitás betegségekben,0,0,99,19950101,29991231
H3280,*,Egyéb chorioretineális rendellenességek máshova oszt. betegségekben,0,0,99,19950101,29991231
H3300,,Ideghártya leválás szakadással,0,0,99,19950101,29991231
H3310,,Ideghártya szétválás és cysták,0,0,99,19950101,29991231
H3320,,Serosus retinaleválás,0,0,99,19950101,29991231
H3330,,Ideghártya szakadások leválás nélkül,0,0,99,19950101,29991231
H3340,,Tractiós ideghártya leválás,0,0,99,19950101,29991231
H3350,,Egyéb ideghártya leválások,0,0,99,19950101,29991231
H3400,,Retinalis arteria átmeneti elzáródása,0,0,99,19950101,29991231
H3410,,Arteria centralis retinae elzáródása,0,0,99,19950101,29991231
H3420,,Egyéb ideghártya-arteria elzáródások,0,0,99,19950101,29991231
H3480,,Egyéb ideghártya erek elzáródásai,0,0,99,19950101,29991231
H3490,,"Ideghártya érelzáródás, k.m.n.",0,0,99,19950101,29991231
H3500,,Háttér retinopathia és retinalis elváltozások,0,0,99,19950101,29991231
H3510,,Koraszülöttek ideghártya elváltozása,0,0,99,19950101,29991231
H3520,,Egyéb proliferativ retinopathia,0,0,99,19950101,29991231
H3530,,Sárgafolt és hátsó pólus sorvadás,0,0,99,19950101,29991231
H3540,,Perifériás ideghártya elfajulás,0,0,99,19950101,29991231
H3550,,Öröklïdï ideghártya dystrophia,0,0,99,19950101,29991231
H3560,,Ideghártya vérzés,0,0,99,19950101,29991231
H3570,,Az ideghártya rétegeinek szétválása,0,0,99,19950101,29991231
H3580,,Egyéb meghatározott ideghártya rendellenességek,0,0,99,19950101,29991231
H3590,,"Ideghártya rendellenesség, k.m.n.",0,0,99,19950101,29991231
H3600,*,"Retinopathia diabetica (E10-E14+, a 3-as negyedik karakterrel)",0,0,99,19950101,29991231
H3680,*,Egyéb ideghártya rendellenességek máshova osztályozott betegségekben,0,0,99,19950101,29991231
H4000,,Zöldhályog gyanú,0,0,99,19950101,29991231
H4010,,Elsïdleges nyílt-zugú zöldhályog,0,0,99,19950101,29991231
H4020,,Elsïdleges zárt-zugú zöldhályog,0,0,99,19950101,29991231
H4030,,Szemsérülés okozta másodlagos zöldhályog,0,0,99,19950101,29991231
H4040,,Szemgyulladás okozta másodlagos zöldhályog,0,0,99,19950101,29991231
H4050,,A szem egyéb megbetegedéseihez társuló másodlagos zöldhályog,0,0,99,19950101,29991231
H4060,,Gyógyszerek okozta másodlagos zöldhályog,0,0,99,19950101,29991231
H4080,,Egyéb zöldhályog,0,0,99,19950101,29991231
H4090,,"Zöldhályog, k.m.n.",0,0,99,19950101,29991231
H4200,*,"Zöldhályog endocrin, táplálkozási és anyagcsere betegségekben",0,0,99,19950101,29991231
H4280,*,Zöldhályog máshova osztályozott betegségekben,0,0,99,19950101,29991231
H4300,,Üvegtest prolapsus,0,0,99,19950101,29991231
H4310,,Üvegtesti vérzés,0,0,99,19950101,29991231
H4320,,Kristályos lerakódás az üvegtestben,0,0,99,19950101,29991231
H4330,,Egyéb üvegtesti borússágok,0,0,99,19950101,29991231
H4380,,Az üvegtest egyéb rendellenességei,0,0,99,19950101,29991231
H4390,,"Üvegtest rendellenesség, k.m.n.",0,0,99,19950101,29991231
H4400,,Gennyes endophthalmitis,0,0,99,19950101,29991231
H4410,,Egyéb endophthalmitis,0,0,99,19950101,29991231
H4411,,Endogen uveitis,0,0,99,19950101,29991231
H4419,,Egyéb endophthalmitis k.m.n.,0,0,99,19950101,29991231
H4420,,Degeneratív rövidlátás,0,0,99,19950101,29991231
H4430,,Szemgolyó egyéb elfajulásos elváltozásai,0,0,99,19950101,29991231
H4440,,Szem hypotonia,0,0,99,19950101,29991231
H4450,,A szemgolyó elfajulásos állapotai,0,0,99,19950101,29991231
H4460,,"Szemgolyóban visszamaradt (régi) idegentest, mágnesezhetï",0,0,99,19950101,29991231
H4470,,"Szemgolyóban visszamaradt (régi) idegentest, nem mágnesezhetï",0,0,99,19950101,29991231
H4480,,A szemgolyó egyéb rendellenességei,0,0,99,19950101,29991231
H4490,,"Szemgolyó elváltozás, k.m.n.",0,0,99,19950101,29991231
H4500,*,Üvegtesti vérzés máshova osztályozott betegségekben,0,0,99,19950101,29991231
